"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Kentucky"	"21"	"2011"	"2011"	"35-44 years"	"35-44"	47	332003	14.2	2.1
	"Kentucky"	"21"	"2011"	"2011"	"45-54 years"	"45-54"	52	366444	14.2	2.0
	"Kentucky"	"21"	"2011"	"2011"	"55-64 years"	"55-64"	36	311309	11.6	1.9
	"Kentucky"	"21"	"2011"	"2011"	"65-74 years"	"65-74"	31	174414	17.8	3.2
	"Kentucky"	"21"	"2011"	"2011"	"75-84 years"	"75-84"	15	100208	Unreliable	3.9
	"Kentucky"	"21"	"2012"	"2012"	"15-24 years"	"15-24"	69	351596	19.6	2.4
	"Kentucky"	"21"	"2012"	"2012"	"25-34 years"	"25-34"	74	349422	21.2	2.5
	"Kentucky"	"21"	"2012"	"2012"	"35-44 years"	"35-44"	49	331610	14.8	2.1
	"Kentucky"	"21"	"2012"	"2012"	"45-54 years"	"45-54"	45	361190	12.5	1.9
	"Kentucky"	"21"	"2012"	"2012"	"55-64 years"	"55-64"	46	314668	14.6	2.2
	"Kentucky"	"21"	"2012"	"2012"	"65-74 years"	"65-74"	25	186909	13.4	2.7
	"Kentucky"	"21"	"2012"	"2012"	"75-84 years"	"75-84"	17	100026	Unreliable	4.1
	"Kentucky"	"21"	"2012"	"2012"	"85+ years"	"85+"	11	41702	Unreliable	8.0
	"Kentucky"	"21"	"2013"	"2013"	"15-24 years"	"15-24"	56	354680	15.8	2.1
	"Kentucky"	"21"	"2013"	"2013"	"25-34 years"	"25-34"	56	348631	16.1	2.1
	"Kentucky"	"21"	"2013"	"2013"	"35-44 years"	"35-44"	31	332378	9.3	1.7
	"Kentucky"	"21"	"2013"	"2013"	"45-54 years"	"45-54"	39	356636	10.9	1.8
	"Kentucky"	"21"	"2013"	"2013"	"55-64 years"	"55-64"	40	321575	12.4	2.0
	"Kentucky"	"21"	"2013"	"2013"	"65-74 years"	"65-74"	35	196193	17.8	3.0
	"Kentucky"	"21"	"2013"	"2013"	"75-84 years"	"75-84"	22	101304	21.7	4.6
	"Kentucky"	"21"	"2013"	"2013"	"85+ years"	"85+"	12	42894	Unreliable	8.1
	"Kentucky"	"21"	"2014"	"2014"	"15-24 years"	"15-24"	77	357245	21.6	2.5
	"Kentucky"	"21"	"2014"	"2014"	"25-34 years"	"25-34"	53	351202	15.1	2.1
	"Kentucky"	"21"	"2014"	"2014"	"35-44 years"	"35-44"	48	331808	14.5	2.1
	"Kentucky"	"21"	"2014"	"2014"	"45-54 years"	"45-54"	51	352509	14.5	2.0
	"Kentucky"	"21"	"2014"	"2014"	"55-64 years"	"55-64"	38	327065	11.6	1.9
	"Kentucky"	"21"	"2014"	"2014"	"65-74 years"	"65-74"	23	205847	11.2	2.3
	"Kentucky"	"21"	"2014"	"2014"	"75-84 years"	"75-84"	17	103085	Unreliable	4.0
	"Kentucky"	"21"	"2015"	"2015"	"1-4 years"	"1-4"	10	133082	Unreliable	2.4
	"Kentucky"	"21"	"2015"	"2015"	"5-14 years"	"5-14"	17	334241	Unreliable	1.2
	"Kentucky"	"21"	"2015"	"2015"	"15-24 years"	"15-24"	66	356150	18.5	2.3
	"Kentucky"	"21"	"2015"	"2015"	"25-34 years"	"25-34"	55	353741	15.5	2.1
	"Kentucky"	"21"	"2015"	"2015"	"35-44 years"	"35-44"	56	332349	16.8	2.3
	"Kentucky"	"21"	"2015"	"2015"	"45-54 years"	"45-54"	59	349422	16.9	2.2
	"Kentucky"	"21"	"2015"	"2015"	"55-64 years"	"55-64"	49	333036	14.7	2.1
	"Kentucky"	"21"	"2015"	"2015"	"65-74 years"	"65-74"	39	214698	18.2	2.9
	"Kentucky"	"21"	"2015"	"2015"	"75-84 years"	"75-84"	20	104733	19.1	4.3
	"Kentucky"	"21"	"2016"	"2016"	"5-14 years"	"5-14"	13	335037	Unreliable	1.1
	"Kentucky"	"21"	"2016"	"2016"	"15-24 years"	"15-24"	77	355996	21.6	2.5
	"Kentucky"	"21"	"2016"	"2016"	"25-34 years"	"25-34"	69	358554	19.2	2.3
	"Kentucky"	"21"	"2016"	"2016"	"35-44 years"	"35-44"	48	329714	14.6	2.1
	"Kentucky"	"21"	"2016"	"2016"	"45-54 years"	"45-54"	65	345927	18.8	2.3
	"Kentucky"	"21"	"2016"	"2016"	"55-64 years"	"55-64"	68	337403	20.2	2.4
	"Kentucky"	"21"	"2016"	"2016"	"65-74 years"	"65-74"	42	223044	18.8	2.9
	"Kentucky"	"21"	"2016"	"2016"	"75-84 years"	"75-84"	25	107026	23.4	4.7
	"Louisiana"	"22"	"2009"	"2009"	"1-4 years"	"1-4"	13	206288	Unreliable	1.7
	"Louisiana"	"22"	"2009"	"2009"	"5-14 years"	"5-14"	26	502332	5.2	1.0
	"Louisiana"	"22"	"2009"	"2009"	"15-24 years"	"15-24"	149	551795	27.0	2.2
	"Louisiana"	"22"	"2009"	"2009"	"25-34 years"	"25-34"	120	513724	23.4	2.1
	"Louisiana"	"22"	"2009"	"2009"	"35-44 years"	"35-44"	109	474329	23.0	2.2
	"Louisiana"	"22"	"2009"	"2009"	"45-54 years"	"45-54"	120	545349	22.0	2.0
	"Louisiana"	"22"	"2009"	"2009"	"55-64 years"	"55-64"	67	429366	15.6	1.9
	"Louisiana"	"22"	"2009"	"2009"	"65-74 years"	"65-74"	37	246049	15.0	2.5
	"Louisiana"	"22"	"2009"	"2009"	"75-84 years"	"75-84"	31	144365	21.5	3.9
	"Louisiana"	"22"	"2009"	"2009"	"85+ years"	"85+"	18	52267	Unreliable	8.1
	"Louisiana"	"22"	"2010"	"2010"	"5-14 years"	"5-14"	17	506989	Unreliable	0.8
	"Louisiana"	"22"	"2010"	"2010"	"15-24 years"	"15-24"	128	551914	23.2	2.0
	"Louisiana"	"22"	"2010"	"2010"	"25-34 years"	"25-34"	107	527665	20.3	2.0
	"Louisiana"	"22"	"2010"	"2010"	"35-44 years"	"35-44"	86	471911	18.2	2.0
	"Louisiana"	"22"	"2010"	"2010"	"45-54 years"	"45-54"	100	545606	18.3	1.8
	"Louisiana"	"22"	"2010"	"2010"	"55-64 years"	"55-64"	52	443435	11.7	1.6
	"Louisiana"	"22"	"2010"	"2010"	"65-74 years"	"65-74"	30	251873	11.9	2.2
	"Louisiana"	"22"	"2010"	"2010"	"75-84 years"	"75-84"	19	145281	Unreliable	3.0
	"Louisiana"	"22"	"2011"	"2011"	"5-14 years"	"5-14"	20	510544	3.9	0.9
	"Louisiana"	"22"	"2011"	"2011"	"15-24 years"	"15-24"	109	548634	19.9	1.9
	"Louisiana"	"22"	"2011"	"2011"	"25-34 years"	"25-34"	106	541888	19.6	1.9
	"Louisiana"	"22"	"2011"	"2011"	"35-44 years"	"35-44"	82	468278	17.5	1.9
	"Louisiana"	"22"	"2011"	"2011"	"45-54 years"	"45-54"	105	539641	19.5	1.9
	"Louisiana"	"22"	"2011"	"2011"	"55-64 years"	"55-64"	76	465316	16.3	1.9
	"Louisiana"	"22"	"2011"	"2011"	"65-74 years"	"65-74"	51	260930	19.5	2.7
	"Louisiana"	"22"	"2011"	"2011"	"75-84 years"	"75-84"	30	146797	20.4	3.7
	"Louisiana"	"22"	"2011"	"2011"	"85+ years"	"85+"	13	56169	Unreliable	6.4
	"Louisiana"	"22"	"2012"	"2012"	"5-14 years"	"5-14"	26	514966	5.0	1.0
	"Louisiana"	"22"	"2012"	"2012"	"15-24 years"	"15-24"	112	545579	20.5	1.9
	"Louisiana"	"22"	"2012"	"2012"	"25-34 years"	"25-34"	127	551605	23.0	2.0
	"Louisiana"	"22"	"2012"	"2012"	"35-44 years"	"35-44"	102	469236	21.7	2.2
	"Louisiana"	"22"	"2012"	"2012"	"45-54 years"	"45-54"	125	530523	23.6	2.1
	"Louisiana"	"22"	"2012"	"2012"	"55-64 years"	"55-64"	128	472413	27.1	2.4
	"Louisiana"	"22"	"2012"	"2012"	"65-74 years"	"65-74"	109	278193	39.2	3.8
	"Louisiana"	"22"	"2012"	"2012"	"75-84 years"	"75-84"	80	147693	54.2	6.1
	"Louisiana"	"22"	"2012"	"2012"	"85+ years"	"85+"	50	58014	86.2	12.2
	"Louisiana"	"22"	"2013"	"2013"	"5-14 years"	"5-14"	13	518193	Unreliable	0.7
	"Louisiana"	"22"	"2013"	"2013"	"15-24 years"	"15-24"	112	542577	20.6	2.0
	"Louisiana"	"22"	"2013"	"2013"	"25-34 years"	"25-34"	111	561462	19.8	1.9
	"Louisiana"	"22"	"2013"	"2013"	"35-44 years"	"35-44"	98	473420	20.7	2.1
	"Louisiana"	"22"	"2013"	"2013"	"45-54 years"	"45-54"	112	522644	21.4	2.0
	"Louisiana"	"22"	"2013"	"2013"	"55-64 years"	"55-64"	79	482769	16.4	1.8
	"Louisiana"	"22"	"2013"	"2013"	"65-74 years"	"65-74"	54	290355	18.6	2.5
	"Louisiana"	"22"	"2013"	"2013"	"75-84 years"	"75-84"	15	149608	Unreliable	2.6
	"Louisiana"	"22"	"2013"	"2013"	"85+ years"	"85+"	17	60227	Unreliable	6.8
	"Louisiana"	"22"	"2014"	"2014"	"1-4 years"	"1-4"	16	205181	Unreliable	1.9
	"Louisiana"	"22"	"2014"	"2014"	"5-14 years"	"5-14"	20	517978	3.9	0.9
	"Louisiana"	"22"	"2014"	"2014"	"15-24 years"	"15-24"	126	537762	23.4	2.1
	"Louisiana"	"22"	"2014"	"2014"	"25-34 years"	"25-34"	135	568972	23.7	2.0
	"Louisiana"	"22"	"2014"	"2014"	"35-44 years"	"35-44"	99	477533	20.7	2.1
	"Louisiana"	"22"	"2014"	"2014"	"45-54 years"	"45-54"	100	514675	19.4	1.9
	"Louisiana"	"22"	"2014"	"2014"	"55-64 years"	"55-64"	87	492338	17.7	1.9
	"Louisiana"	"22"	"2014"	"2014"	"65-74 years"	"65-74"	39	304510	12.8	2.1
	"Louisiana"	"22"	"2014"	"2014"	"75-84 years"	"75-84"	29	151919	19.1	3.5
	"Louisiana"	"22"	"2015"	"2015"	"5-14 years"	"5-14"	19	516048	Unreliable	0.8
	"Louisiana"	"22"	"2015"	"2015"	"15-24 years"	"15-24"	115	531361	21.6	2.0
	"Louisiana"	"22"	"2015"	"2015"	"25-34 years"	"25-34"	123	575338	21.4	1.9
	"Louisiana"	"22"	"2015"	"2015"	"35-44 years"	"35-44"	93	482745	19.3	2.0
	"Louisiana"	"22"	"2015"	"2015"	"45-54 years"	"45-54"	97	506672	19.1	1.9
	"Louisiana"	"22"	"2015"	"2015"	"55-64 years"	"55-64"	100	501296	19.9	2.0
	"Louisiana"	"22"	"2015"	"2015"	"65-74 years"	"65-74"	49	318117	15.4	2.2
	"Louisiana"	"22"	"2015"	"2015"	"75-84 years"	"75-84"	27	154907	17.4	3.4
	"Louisiana"	"22"	"2015"	"2015"	"85+ years"	"85+"	17	62548	Unreliable	6.6
	"Louisiana"	"22"	"2016"	"2016"	"1-4 years"	"1-4"	11	207437	Unreliable	1.6
	"Louisiana"	"22"	"2016"	"2016"	"5-14 years"	"5-14"	22	514672	4.3	0.9
	"Louisiana"	"22"	"2016"	"2016"	"15-24 years"	"15-24"	112	520954	21.5	2.0
	"Louisiana"	"22"	"2016"	"2016"	"25-34 years"	"25-34"	147	580256	25.3	2.1
	"Louisiana"	"22"	"2016"	"2016"	"35-44 years"	"35-44"	106	486498	21.8	2.1
	"Louisiana"	"22"	"2016"	"2016"	"45-54 years"	"45-54"	123	498468	24.7	2.2
	"Louisiana"	"22"	"2016"	"2016"	"55-64 years"	"55-64"	96	506522	19.0	1.9
	"Louisiana"	"22"	"2016"	"2016"	"65-74 years"	"65-74"	46	332176	13.8	2.0
	"Louisiana"	"22"	"2016"	"2016"	"75-84 years"	"75-84"	30	158352	18.9	3.5
	"Louisiana"	"22"	"2016"	"2016"	"85+ years"	"85+"	10	63791	Unreliable	5.0
	"Maine"	"23"	"2009"	"2009"	"15-24 years"	"15-24"	18	104580	Unreliable	4.1
	"Maine"	"23"	"2009"	"2009"	"25-34 years"	"25-34"	16	89239	Unreliable	4.5
	"Maine"	"23"	"2009"	"2009"	"35-44 years"	"35-44"	15	106407	Unreliable	3.6
	"Maine"	"23"	"2009"	"2009"	"45-54 years"	"45-54"	17	127281	Unreliable	3.2
	"Maine"	"23"	"2009"	"2009"	"55-64 years"	"55-64"	14	102809	Unreliable	3.6
	"Maine"	"23"	"2010"	"2010"	"15-24 years"	"15-24"	23	103456	22.2	4.6
	"Maine"	"23"	"2010"	"2010"	"45-54 years"	"45-54"	16	127267	Unreliable	3.1
	"Maine"	"23"	"2011"	"2011"	"15-24 years"	"15-24"	17	102289	Unreliable	4.0
	"Maine"	"23"	"2011"	"2011"	"25-34 years"	"25-34"	10	90904	Unreliable	3.5
	"Maine"	"23"	"2011"	"2011"	"45-54 years"	"45-54"	12	125783	Unreliable	2.8
	"Maine"	"23"	"2011"	"2011"	"55-64 years"	"55-64"	11	110828	Unreliable	3.0
	"Maine"	"23"	"2012"	"2012"	"15-24 years"	"15-24"	17	101339	Unreliable	4.1
	"Maine"	"23"	"2012"	"2012"	"25-34 years"	"25-34"	14	92521	Unreliable	4.0
	"Maine"	"23"	"2012"	"2012"	"45-54 years"	"45-54"	13	123556	Unreliable	2.9
	"Maine"	"23"	"2013"	"2013"	"15-24 years"	"15-24"	12	99671	Unreliable	3.5
	"Maine"	"23"	"2013"	"2013"	"25-34 years"	"25-34"	12	94601	Unreliable	3.7
	"Maine"	"23"	"2013"	"2013"	"45-54 years"	"45-54"	11	121160	Unreliable	2.7
	"Maine"	"23"	"2013"	"2013"	"55-64 years"	"55-64"	16	114284	Unreliable	3.5
	"Maine"	"23"	"2013"	"2013"	"75-84 years"	"75-84"	10	38509	Unreliable	8.2
	"Maine"	"23"	"2014"	"2014"	"15-24 years"	"15-24"	14	98748	Unreliable	3.8
	"Maine"	"23"	"2014"	"2014"	"25-34 years"	"25-34"	12	96677	Unreliable	3.6
	"Maine"	"23"	"2014"	"2014"	"45-54 years"	"45-54"	11	118792	Unreliable	2.8
	"Maine"	"23"	"2014"	"2014"	"65-74 years"	"65-74"	15	75585	Unreliable	5.1
	"Maine"	"23"	"2015"	"2015"	"15-24 years"	"15-24"	13	97653	Unreliable	3.7
	"Maine"	"23"	"2015"	"2015"	"25-34 years"	"25-34"	11	98245	Unreliable	3.4
	"Maine"	"23"	"2015"	"2015"	"45-54 years"	"45-54"	18	116399	Unreliable	3.6
	"Maine"	"23"	"2016"	"2016"	"15-24 years"	"15-24"	23	97050	23.7	4.9
	"Maine"	"23"	"2016"	"2016"	"25-34 years"	"25-34"	18	100128	Unreliable	4.2
	"Maine"	"23"	"2016"	"2016"	"45-54 years"	"45-54"	18	113795	Unreliable	3.7
	"Maine"	"23"	"2016"	"2016"	"65-74 years"	"65-74"	11	82998	Unreliable	4.0
	"Maryland"	"24"	"2009"	"2009"	"5-14 years"	"5-14"	24	725506	3.3	0.7
	"Maryland"	"24"	"2009"	"2009"	"15-24 years"	"15-24"	123	778055	15.8	1.4
	"Maryland"	"24"	"2009"	"2009"	"25-34 years"	"25-34"	106	734394	14.4	1.4
	"Maryland"	"24"	"2009"	"2009"	"35-44 years"	"35-44"	70	789291	8.9	1.1
	"Maryland"	"24"	"2009"	"2009"	"45-54 years"	"45-54"	117	872211	13.4	1.2
	"Maryland"	"24"	"2009"	"2009"	"55-64 years"	"55-64"	70	654562	10.7	1.3
	"Maryland"	"24"	"2009"	"2009"	"65-74 years"	"65-74"	49	361207	13.6	1.9
	"Maryland"	"24"	"2009"	"2009"	"75-84 years"	"75-84"	39	214035	18.2	2.9
	"Maryland"	"24"	"2009"	"2009"	"85+ years"	"85+"	18	91493	Unreliable	4.6
	"Maryland"	"24"	"2010"	"2010"	"5-14 years"	"5-14"	12	727810	Unreliable	0.5
	"Maryland"	"24"	"2010"	"2010"	"15-24 years"	"15-24"	100	780887	12.8	1.3
	"Maryland"	"24"	"2010"	"2010"	"25-34 years"	"25-34"	101	746260	13.5	1.3
	"Maryland"	"24"	"2010"	"2010"	"35-44 years"	"35-44"	75	777355	9.6	1.1
	"Maryland"	"24"	"2010"	"2010"	"45-54 years"	"45-54"	76	878690	8.6	1.0
	"Maryland"	"24"	"2010"	"2010"	"55-64 years"	"55-64"	65	674190	9.6	1.2
	"Maryland"	"24"	"2010"	"2010"	"65-74 years"	"65-74"	45	370543	12.1	1.8
	"Maryland"	"24"	"2010"	"2010"	"75-84 years"	"75-84"	29	214088	13.5	2.5
	"Maryland"	"24"	"2010"	"2010"	"85+ years"	"85+"	19	94241	Unreliable	4.6
	"Maryland"	"24"	"2011"	"2011"	"5-14 years"	"5-14"	14	726567	Unreliable	0.5
	"Maryland"	"24"	"2011"	"2011"	"15-24 years"	"15-24"	118	778947	15.1	1.4
	"Maryland"	"24"	"2011"	"2011"	"25-34 years"	"25-34"	94	766848	12.3	1.3
	"Maryland"	"24"	"2011"	"2011"	"35-44 years"	"35-44"	49	762723	6.4	0.9
	"Maryland"	"24"	"2011"	"2011"	"45-54 years"	"45-54"	91	877513	10.4	1.1
	"Maryland"	"24"	"2011"	"2011"	"55-64 years"	"55-64"	65	704266	9.2	1.1
	"Maryland"	"24"	"2011"	"2011"	"65-74 years"	"65-74"	31	385909	8.0	1.4
	"Maryland"	"24"	"2011"	"2011"	"75-84 years"	"75-84"	32	215637	14.8	2.6
	"Maryland"	"24"	"2011"	"2011"	"85+ years"	"85+"	22	98409	22.4	4.8
	"Maryland"	"24"	"2012"	"2012"	"15-24 years"	"15-24"	120	781282	15.4	1.4
	"Maryland"	"24"	"2012"	"2012"	"25-34 years"	"25-34"	102	786057	13.0	1.3
	"Maryland"	"24"	"2012"	"2012"	"35-44 years"	"35-44"	61	758248	8.0	1.0
	"Maryland"	"24"	"2012"	"2012"	"45-54 years"	"45-54"	87	873434	10.0	1.1
	"Maryland"	"24"	"2012"	"2012"	"55-64 years"	"55-64"	81	714724	11.3	1.3
	"Maryland"	"24"	"2012"	"2012"	"65-74 years"	"65-74"	34	414027	8.2	1.4
	"Maryland"	"24"	"2012"	"2012"	"75-84 years"	"75-84"	37	216473	17.1	2.8
	"Maryland"	"24"	"2012"	"2012"	"85+ years"	"85+"	15	101713	Unreliable	3.8
	"Maryland"	"24"	"2013"	"2013"	"5-14 years"	"5-14"	10	730626	Unreliable	0.4
	"Maryland"	"24"	"2013"	"2013"	"15-24 years"	"15-24"	99	774577	12.8	1.3
	"Maryland"	"24"	"2013"	"2013"	"25-34 years"	"25-34"	91	801562	11.4	1.2
	"Maryland"	"24"	"2013"	"2013"	"35-44 years"	"35-44"	67	753382	8.9	1.1
	"Maryland"	"24"	"2013"	"2013"	"45-54 years"	"45-54"	91	865081	10.5	1.1
	"Maryland"	"24"	"2013"	"2013"	"55-64 years"	"55-64"	77	728016	10.6	1.2
	"Maryland"	"24"	"2013"	"2013"	"65-74 years"	"65-74"	40	438449	9.1	1.4
	"Maryland"	"24"	"2013"	"2013"	"75-84 years"	"75-84"	34	219944	15.5	2.7
	"Maryland"	"24"	"2013"	"2013"	"85+ years"	"85+"	17	104938	Unreliable	3.9
	"Maryland"	"24"	"2014"	"2014"	"15-24 years"	"15-24"	81	773154	10.5	1.2
	"Maryland"	"24"	"2014"	"2014"	"25-34 years"	"25-34"	101	812789	12.4	1.2
	"Maryland"	"24"	"2014"	"2014"	"35-44 years"	"35-44"	67	752871	8.9	1.1
	"Maryland"	"24"	"2014"	"2014"	"45-54 years"	"45-54"	57	856287	6.7	0.9
	"Maryland"	"24"	"2014"	"2014"	"55-64 years"	"55-64"	67	743043	9.0	1.1
	"Maryland"	"24"	"2014"	"2014"	"65-74 years"	"65-74"	41	458983	8.9	1.4
	"Maryland"	"24"	"2014"	"2014"	"75-84 years"	"75-84"	22	224272	9.8	2.1
	"Maryland"	"24"	"2014"	"2014"	"85+ years"	"85+"	22	106786	20.6	4.4
	"Maryland"	"24"	"2015"	"2015"	"1-4 years"	"1-4"	11	289729	Unreliable	1.1
	"Maryland"	"24"	"2015"	"2015"	"15-24 years"	"15-24"	91	766626	11.9	1.2
	"Maryland"	"24"	"2015"	"2015"	"25-34 years"	"25-34"	106	819901	12.9	1.3
	"Maryland"	"24"	"2015"	"2015"	"35-44 years"	"35-44"	63	751867	8.4	1.1
	"Maryland"	"24"	"2015"	"2015"	"45-54 years"	"45-54"	89	847545	10.5	1.1
	"Maryland"	"24"	"2015"	"2015"	"55-64 years"	"55-64"	81	759204	10.7	1.2
	"Maryland"	"24"	"2015"	"2015"	"65-74 years"	"65-74"	46	479012	9.6	1.4
	"Maryland"	"24"	"2015"	"2015"	"75-84 years"	"75-84"	25	228693	10.9	2.2
	"Maryland"	"24"	"2015"	"2015"	"85+ years"	"85+"	21	108904	19.3	4.2
	"Maryland"	"24"	"2016"	"2016"	"5-14 years"	"5-14"	11	732904	Unreliable	0.5
	"Maryland"	"24"	"2016"	"2016"	"15-24 years"	"15-24"	107	761169	14.1	1.4
	"Maryland"	"24"	"2016"	"2016"	"25-34 years"	"25-34"	111	817484	13.6	1.3
	"Maryland"	"24"	"2016"	"2016"	"35-44 years"	"35-44"	73	745742	9.8	1.1
	"Maryland"	"24"	"2016"	"2016"	"45-54 years"	"45-54"	99	834529	11.9	1.2
	"Maryland"	"24"	"2016"	"2016"	"55-64 years"	"55-64"	66	771185	8.6	1.1
	"Maryland"	"24"	"2016"	"2016"	"65-74 years"	"65-74"	51	496985	10.3	1.4
	"Maryland"	"24"	"2016"	"2016"	"75-84 years"	"75-84"	43	235099	18.3	2.8
	"Maryland"	"24"	"2016"	"2016"	"85+ years"	"85+"	15	110549	Unreliable	3.5
	"Massachusetts"	"25"	"2009"	"2009"	"15-24 years"	"15-24"	100	925734	10.8	1.1
	"Massachusetts"	"25"	"2009"	"2009"	"25-34 years"	"25-34"	55	825498	6.7	0.9
	"Massachusetts"	"25"	"2009"	"2009"	"35-44 years"	"35-44"	55	891944	6.2	0.8
	"Massachusetts"	"25"	"2009"	"2009"	"45-54 years"	"45-54"	66	990051	6.7	0.8
	"Massachusetts"	"25"	"2009"	"2009"	"55-64 years"	"55-64"	53	764223	6.9	1.0
	"Massachusetts"	"25"	"2009"	"2009"	"65-74 years"	"65-74"	37	438337	8.4	1.4
	"Massachusetts"	"25"	"2009"	"2009"	"75-84 years"	"75-84"	27	297905	9.1	1.7
	"Massachusetts"	"25"	"2009"	"2009"	"85+ years"	"85+"	15	140950	Unreliable	2.7
	"Massachusetts"	"25"	"2010"	"2010"	"15-24 years"	"15-24"	89	927316	9.6	1.0
	"Massachusetts"	"25"	"2010"	"2010"	"25-34 years"	"25-34"	61	834057	7.3	0.9
	"Massachusetts"	"25"	"2010"	"2010"	"35-44 years"	"35-44"	33	874398	3.8	0.7
	"Massachusetts"	"25"	"2010"	"2010"	"45-54 years"	"45-54"	67	995888	6.7	0.8
	"Massachusetts"	"25"	"2010"	"2010"	"55-64 years"	"55-64"	59	787331	7.5	1.0
	"Massachusetts"	"25"	"2010"	"2010"	"65-74 years"	"65-74"	30	448638	6.7	1.2
	"Massachusetts"	"25"	"2010"	"2010"	"75-84 years"	"75-84"	37	296374	12.5	2.1
	"Massachusetts"	"25"	"2010"	"2010"	"85+ years"	"85+"	24	142908	16.8	3.4
	"Massachusetts"	"25"	"2011"	"2011"	"15-24 years"	"15-24"	97	924151	10.5	1.1
	"Massachusetts"	"25"	"2011"	"2011"	"25-34 years"	"25-34"	64	856701	7.5	0.9
	"Massachusetts"	"25"	"2011"	"2011"	"35-44 years"	"35-44"	40	853146	4.7	0.7
	"Massachusetts"	"25"	"2011"	"2011"	"45-54 years"	"45-54"	57	993427	5.7	0.8
	"Massachusetts"	"25"	"2011"	"2011"	"55-64 years"	"55-64"	50	821123	6.1	0.9
	"Massachusetts"	"25"	"2011"	"2011"	"65-74 years"	"65-74"	39	465175	8.4	1.3
	"Massachusetts"	"25"	"2011"	"2011"	"75-84 years"	"75-84"	35	293663	11.9	2.0
	"Massachusetts"	"25"	"2011"	"2011"	"85+ years"	"85+"	21	147713	14.2	3.1
	"Massachusetts"	"25"	"2012"	"2012"	"15-24 years"	"15-24"	84	927974	9.1	1.0
	"Massachusetts"	"25"	"2012"	"2012"	"25-34 years"	"25-34"	56	879930	6.4	0.9
	"Massachusetts"	"25"	"2012"	"2012"	"35-44 years"	"35-44"	43	842022	5.1	0.8
	"Massachusetts"	"25"	"2012"	"2012"	"45-54 years"	"45-54"	55	989276	5.6	0.7
	"Massachusetts"	"25"	"2012"	"2012"	"55-64 years"	"55-64"	48	833101	5.8	0.8
	"Massachusetts"	"25"	"2012"	"2012"	"65-74 years"	"65-74"	41	499255	8.2	1.3
	"Massachusetts"	"25"	"2012"	"2012"	"75-84 years"	"75-84"	45	292379	15.4	2.3
	"Massachusetts"	"25"	"2012"	"2012"	"85+ years"	"85+"	27	150674	17.9	3.4
	"Massachusetts"	"25"	"2013"	"2013"	"15-24 years"	"15-24"	82	930053	8.8	1.0
	"Massachusetts"	"25"	"2013"	"2013"	"25-34 years"	"25-34"	41	901049	4.6	0.7
	"Massachusetts"	"25"	"2013"	"2013"	"35-44 years"	"35-44"	41	830886	4.9	0.8
	"Massachusetts"	"25"	"2013"	"2013"	"45-54 years"	"45-54"	52	980651	5.3	0.7
	"Massachusetts"	"25"	"2013"	"2013"	"55-64 years"	"55-64"	66	850141	7.8	1.0
	"Massachusetts"	"25"	"2013"	"2013"	"65-74 years"	"65-74"	29	527451	5.5	1.0
	"Massachusetts"	"25"	"2013"	"2013"	"75-84 years"	"75-84"	35	291387	12.0	2.0
	"Massachusetts"	"25"	"2013"	"2013"	"85+ years"	"85+"	24	153447	15.6	3.2
	"Massachusetts"	"25"	"2014"	"2014"	"15-24 years"	"15-24"	67	937945	7.1	0.9
	"Massachusetts"	"25"	"2014"	"2014"	"25-34 years"	"25-34"	80	918514	8.7	1.0
	"Massachusetts"	"25"	"2014"	"2014"	"35-44 years"	"35-44"	50	825883	6.1	0.9
	"Massachusetts"	"25"	"2014"	"2014"	"45-54 years"	"45-54"	61	971668	6.3	0.8
	"Massachusetts"	"25"	"2014"	"2014"	"55-64 years"	"55-64"	53	868385	6.1	0.8
	"Massachusetts"	"25"	"2014"	"2014"	"65-74 years"	"65-74"	36	552010	6.5	1.1
	"Massachusetts"	"25"	"2014"	"2014"	"75-84 years"	"75-84"	29	291650	9.9	1.8
	"Massachusetts"	"25"	"2014"	"2014"	"85+ years"	"85+"	26	154790	16.8	3.3
	"Massachusetts"	"25"	"2015"	"2015"	"15-24 years"	"15-24"	85	941135	9.0	1.0
	"Massachusetts"	"25"	"2015"	"2015"	"25-34 years"	"25-34"	66	932085	7.1	0.9
	"Massachusetts"	"25"	"2015"	"2015"	"35-44 years"	"35-44"	39	822359	4.7	0.8
	"Massachusetts"	"25"	"2015"	"2015"	"45-54 years"	"45-54"	51	963633	5.3	0.7
	"Massachusetts"	"25"	"2015"	"2015"	"55-64 years"	"55-64"	55	887997	6.2	0.8
	"Massachusetts"	"25"	"2015"	"2015"	"65-74 years"	"65-74"	56	577049	9.7	1.3
	"Massachusetts"	"25"	"2015"	"2015"	"75-84 years"	"75-84"	30	293426	10.2	1.9
	"Massachusetts"	"25"	"2015"	"2015"	"85+ years"	"85+"	14	156154	Unreliable	2.4
	"Massachusetts"	"25"	"2016"	"2016"	"15-24 years"	"15-24"	88	944572	9.3	1.0
	"Massachusetts"	"25"	"2016"	"2016"	"25-34 years"	"25-34"	69	940710	7.3	0.9
	"Massachusetts"	"25"	"2016"	"2016"	"35-44 years"	"35-44"	45	813354	5.5	0.8
	"Massachusetts"	"25"	"2016"	"2016"	"45-54 years"	"45-54"	57	946985	6.0	0.8
